,IncomePA,cm_occup,E2Channel,IsKarvy,KRA YN,age,months_since_last_login,months_since_last_trade,total_logins_one_year,total_trades_one_year,referees_avg_logins_in_last_year,referees_avg_trades_in_last_year,target
15323,5_10L,P,CAT,0,Y,32.0,4.74837215443621,132.0,111.0,0.0,0.0,0.0,0.0
15324,1_5L,S,Premia,0,N,33.0,0.312962803114826,0.312962803114826,1593.0,26.0,0.0,0.0,0.0
15325,<=1L,S,CAT,0,N,31.0,1.49573863013386,1.79143258688862,27.0,1.0,0.0,0.0,0.0
15326,<=1L,S,CAT,0,Y,33.0,0.312962803114826,0.37867257128255,139.0,2.0,35.0,1.0,1.0
15327,5_10L,P,CAT,0,N,25.0,6.88393961988724,132.0,2.0,0.0,1.5,0.0,0.0
15328,1_5L,S,CAT,0,N,28.0,132.0,1.06862513704365,0.0,1.0,0.0,0.0,0.0
15329,<=1L,S,CAT,0,Y,20.0,0.312962803114826,0.411527455366412,12.0,1.0,16.0,1.0,0.3333333333333333
15330,1_5L,S,CAT,0,N,51.0,0.312962803114826,0.37867257128255,3760.0,658.0,0.0,0.0,0.0
15331,5_10L,P,CAT,0,Y,25.0,1.26575444154683,132.0,71.0,0.0,1.0,1.0,0.5
15332,<=1L,S,CAT,0,N,20.0,0.411527455366412,1.33146420971455,9.0,1.0,0.0,1.0,1.0
15333,<=1L,S,CAT,0,N,19.0,0.510092107617998,1.06862513704365,25.0,3.0,0.0,1.0,0.5
15334,<=1L,S,CAT,0,N,24.0,0.37867257128255,0.838640948456619,5.0,4.0,3.6666666666666705,4.66666666666667,0.75
15335,5_10L,P,CAT,0,N,52.0,2.64565957306903,2.64565957306903,119.0,3.0,0.0,0.0,0.0
15336,5_10L,P,Franchisee,0,Y,40.0,0.312962803114826,0.411527455366412,1383.0,114.0,0.0,0.0,0.0
15337,<=1L,S,CAT,0,N,21.0,0.312962803114826,1.03577025295979,24.0,1.0,0.0,0.0,0.0
15338,5_10L,P,CAT,0,N,19.0,5.274050299778,1.75857770280476,101.0,1.0,14.6666666666667,0.0,0.0
15339,1_5L,S,CAT,0,N,24.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15340,<=1L,P,CAT,0,N,28.0,7.24534334480973,132.0,5.0,0.0,0.0,0.0,0.0
15341,<=1L,P,CAT,0,N,29.0,0.312962803114826,4.94550145893938,1655.0,26.0,21.0,0.0,0.0
15342,<=1L,S,CAT,0,N,20.0,3.92700005233966,3.79558051600421,11.0,1.0,0.0,0.0,0.0
15343,1_5L,S,CAT,0,N,21.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15344,5_10L,S,CAT,0,Y,19.0,2.87564376165607,3.79558051600421,267.0,2.0,0.0,0.0,0.0
15345,<=1L,O,CAT,0,N,24.0,4.97835634302324,132.0,4.0,0.0,0.0,0.0,0.0
15346,<=1L,S,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15347,5_10L,P,Ho - Support,0,Y,41.0,132.0,5.86543821328752,99.0,8.0,0.0,0.0,0.0
15348,1_5L,S,CAT,0,N,22.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15349,<=1L,S,CAT,0,Y,28.0,1.75857770280476,3.79558051600421,102.0,1.0,17.0,2.0,1.0
15350,<=1L,O,CAT,0,Y,34.0,0.477237223534136,132.0,9.0,0.0,0.0,0.0,0.0
15351,<=1L,ST,CAT,0,N,26.0,4.38696842951373,1.98856189139179,6.0,1.0,0.0,0.0,0.0
15352,5_10L,P,CAT,0,Y,36.0,0.411527455366412,5.70116379286821,94.0,1.0,0.0,1.0,1.0
15353,5_10L,P,CAT,0,Y,20.0,2.84278887757221,5.17548564752642,145.0,2.0,131.0,4.0,1.0
15354,5_10L,P,CAT,0,Y,21.0,6.06256751779069,132.0,10.0,0.0,9.0,0.0,0.0
15355,5_10L,P,Franchisee,0,Y,30.0,0.477237223534136,2.02141677547565,25.0,2.0,6.16666666666667,1.38095238095238,0.65625
15356,5_10L,P,CAT,0,Y,20.0,2.87564376165607,6.02971263370683,126.0,1.0,25.5,1.5,0.5714285714285714
15357,1_5L,S,CAT,0,N,39.0,0.312962803114826,4.0584195886751,239.0,64.0,0.0,0.0,0.0
15358,<=1L,S,CAT,0,N,25.0,0.312962803114826,0.312962803114826,338.0,41.0,0.0,0.0,0.0
15359,<=1L,S,CAT,0,N,18.0,0.510092107617998,0.37867257128255,3.0,1.0,5.0,1.0,0.5
15360,<=1L,S,CAT,0,N,24.0,0.312962803114826,0.312962803114826,15.0,7.0,0.0,0.0,0.0
15361,5_10L,P,CAT,0,Y,23.0,2.34996561631428,132.0,6.0,0.0,6.0,1.0,1.0
15362,<=1L,S,CAT,0,Y,19.0,1.2000446733791,1.33146420971455,11.0,1.0,0.0,1.0,1.0
15363,5_10L,P,CAT,0,N,22.0,0.838640948456619,2.44853026856586,103.0,1.0,0.0,0.0,0.0
15364,<=1L,S,CAT,0,N,23.0,0.772931180288895,1.03577025295979,59.0,6.0,0.0,0.0,0.0
15365,<=1L,P,CAT,0,N,22.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15366,5_10L,S,CAT,0,N,18.0,0.772931180288895,1.33146420971455,43.0,1.0,4.5,1.0,0.6666666666666666
15367,5_10L,P,CAT,0,N,20.0,3.17133771841083,3.17133771841083,35.0,1.0,0.0,0.0,0.0
15368,5_10L,P,CAT,0,Y,29.0,132.0,0.838640948456619,0.0,1.0,11.0,0.0,0.0
15369,<=1L,P,CAT,0,N,31.0,4.61695261810076,132.0,5.0,0.0,0.0,0.0,0.0
15370,5_10L,P,Franchisee,0,Y,42.0,0.312962803114826,1.06862513704365,162.0,1.0,0.0,0.0,0.0
15371,5_10L,P,CAT,0,Y,20.0,5.76687356103593,1.69286793463703,1.0,1.0,0.0,0.0,0.0
15372,<=1L,S,CAT,0,N,22.0,1.75857770280476,1.7257228187209,3.0,1.0,0.0,0.0,0.0
15373,<=1L,S,CAT,0,Y,26.0,0.575801875785722,1.69286793463703,25.0,1.0,2.0,1.0,0.6666666666666666
15374,5_10L,P,CAT,0,N,20.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15375,<=1L,S,CAT,0,N,20.0,1.39717397788227,1.66001305055317,6.0,1.0,0.0,0.0,0.0
15376,<=1L,S,CAT,0,N,24.0,0.345817687198688,1.75857770280476,114.0,4.0,3.2,2.0,1.0
15377,<=1L,S,CAT,0,Y,21.0,0.740076296205033,1.52859351421772,20.0,4.0,62.66666666666671,5.25,0.6
15378,5_10L,P,CAT,0,N,19.0,5.40546983611345,1.06862513704365,7.0,1.0,1.0,0.0,0.0
15379,<=1L,P,CAT,0,N,46.0,6.94964938805497,1.79143258688862,1.0,1.0,1.0,0.0,0.0
15380,5_10L,P,CAT,0,N,33.0,0.312962803114826,0.871495832540481,406.0,98.0,0.0,0.0,0.0
15381,<=1L,S,CAT,0,Y,18.0,1.43002886196614,1.43002886196614,39.0,2.0,3.0,1.0,0.4
15382,<=1L,S,CAT,0,N,36.0,0.805786064372757,1.03577025295979,15.0,1.0,0.0,0.0,0.0
15383,<=1L,B,CAT,0,N,34.0,0.510092107617998,1.79143258688862,38.0,1.0,0.0,0.0,0.0
15384,5_10L,P,CAT,0,Y,24.0,6.81822985171952,3.79558051600421,3.0,1.0,2.0,0.333333333333333,0.25
15385,5_10L,P,CAT,0,Y,22.0,0.477237223534136,0.838640948456619,28.0,1.0,0.0,1.0,1.0
15386,<=1L,S,CAT,0,N,20.0,132.0,1.00291536887593,0.0,1.0,0.0,0.0,0.0
15387,<=1L,S,CAT,0,N,23.0,0.312962803114826,0.641511643953447,22.0,2.0,0.0,0.0,0.25
15388,<=1L,S,CAT,0,Y,21.0,2.21854607997883,1.06862513704365,24.0,1.0,105.0,0.0,0.0
15389,<=1L,S,CAT,0,N,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15390,5_10L,P,Franchisee,0,Y,23.0,7.24534334480973,1.7257228187209,3.0,1.0,4.0,0.0,0.0
15391,<=1L,P,CAT,0,N,43.0,132.0,1.79143258688862,0.0,1.0,0.0,0.0,0.0
15392,<=1L,S,CAT,0,N,20.0,0.411527455366412,0.740076296205033,37.0,1.0,4.0,1.0,1.0
15393,<=1L,ST,CAT,0,N,21.0,0.345817687198688,1.75857770280476,342.0,5.0,0.0,0.0,0.0
15394,5_10L,P,CAT,0,Y,22.0,6.52253589496476,132.0,9.0,0.0,11.5,0.2,0.2
15395,5_10L,P,CAT,0,Y,20.0,5.33976006794573,132.0,5.0,0.0,0.0,0.0,0.0
15396,<=1L,S,CAT,0,Y,30.0,0.871495832540481,1.92285212322407,17.0,5.0,0.0,0.0,0.0
15397,<=1L,S,CAT,0,N,20.0,4.97835634302324,132.0,61.0,0.0,9.66666666666667,0.0,0.0
15398,<=1L,S,CAT,0,N,18.0,0.641511643953447,2.21854607997883,13.0,1.0,0.0,0.0,0.0
15399,<=1L,S,CAT,0,Y,30.0,132.0,2.25140096406269,6.0,1.0,0.0,0.0,0.0
15400,5_10L,S,CAT,0,Y,28.0,1.29860932563069,132.0,40.0,0.0,0.0,0.0,0.0
15401,5_10L,P,CAT,0,N,20.0,2.21854607997883,132.0,25.0,0.0,15.0,1.0,0.5
15402,<=1L,S,CAT,0,Y,21.0,0.608656759869584,1.29860932563069,17.0,1.0,20.0,1.0,1.0
15403,<=1L,ST,CAT,0,N,27.0,0.312962803114826,4.28840377726214,286.0,4.0,0.0,0.0,0.0
15404,<=1L,S,CAT,0,Y,21.0,0.510092107617998,0.740076296205033,31.0,1.0,11.0,0.5,0.3333333333333333
15405,5_10L,S,CAT,0,Y,19.0,1.85714235505634,1.79143258688862,4.0,1.0,0.0,0.0,0.0
15406,5_10L,P,CAT,0,N,20.0,6.52253589496476,132.0,11.0,0.0,0.0,0.0,0.0
15407,<=1L,H,CAT,0,N,32.0,0.312962803114826,0.312962803114826,2234.0,43.0,4372.0,131.0,1.0
15408,<=1L,P,CAT,0,N,22.0,1.56144839830159,2.6785144571529,231.0,1.0,0.0,0.0,0.0
15409,5_10L,P,CAT,0,N,21.0,132.0,1.98856189139179,0.0,1.0,0.0,0.0,0.0
15410,<=1L,S,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15411,<=1L,P,CAT,0,N,46.0,0.641511643953447,132.0,12.0,0.0,2.5,4.0,1.0
15412,5_10L,P,CAT,0,N,26.0,4.94550145893938,132.0,12.0,0.0,0.0,0.0,0.0
15413,5_10L,P,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15414,5_10L,P,CAT,0,N,20.0,0.805786064372757,2.44853026856586,84.0,3.0,0.0,0.0,0.0
15415,5_10L,P,CAT,0,Y,23.0,6.06256751779069,132.0,2.0,0.0,0.0,0.0,0.0
15416,<=1L,S,CAT,0,N,26.0,0.37867257128255,2.90849864573993,56.0,2.0,0.0,0.0,0.0
15417,5_10L,P,CAT,0,Y,23.0,0.871495832540481,3.95985493642352,1250.0,2.0,0.0,0.0,0.0
15418,<=1L,S,CAT,0,N,21.0,0.312962803114826,0.970060484792067,53.0,6.0,4.0,2.5,0.3333333333333333
15419,5_10L,P,CAT,0,N,29.0,7.34390799706131,7.4424726493129,204.0,46.0,0.0,0.0,0.0
15420,<=1L,P,CAT,0,N,28.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15421,<=1L,S,CAT,0,Y,39.0,0.37867257128255,2.90849864573993,1251.0,41.0,193.0,3.0,0.5
15422,5_10L,P,CAT,0,Y,26.0,5.56974425653276,132.0,13.0,0.0,0.0,0.0,0.0
15423,5_10L,S,CAT,1,N,22.0,0.411527455366412,1.49573863013386,25.0,1.0,2.0,1.5,0.5
15424,5_10L,P,CAT,0,Y,22.0,4.78122703852007,132.0,10.0,0.0,0.0,0.0,0.0
15425,<=1L,S,CAT,0,N,21.0,0.37867257128255,1.43002886196614,38.0,1.0,8.0,1.0,0.6666666666666666
15426,<=1L,S,CAT,0,Y,19.0,0.740076296205033,1.95570700730793,66.0,2.0,0.0,0.0,0.0
15427,1_5L,S,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15428,<=1L,S,CAT,0,N,20.0,0.345817687198688,1.46288374605,30.0,1.0,8.0,2.0,1.0
15429,<=1L,ST,CAT,0,N,25.0,4.48553308176531,132.0,20.0,1.0,8.6,1.5,0.42857142857142855
15430,<=1L,S,CAT,0,N,41.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15431,<=1L,S,CAT,0,N,27.0,3.8612902841719294,3.79558051600421,22.0,1.0,0.0,0.0,0.0
15432,<=1L,S,CAT,0,N,19.0,1.49573863013386,1.49573863013386,8.0,5.0,1.0,1.0,1.0
15433,<=1L,S,CAT,0,N,18.0,0.477237223534136,0.805786064372757,37.0,1.0,0.0,0.0,0.0
15434,5_10L,S,CAT,1,N,41.0,0.477237223534136,1.23289955746296,61.0,22.0,5.0,1.0,1.0
15435,5_10L,P,CAT,0,N,40.0,8.00100567873855,132.0,11.0,0.0,0.0,0.0,0.0
15436,<=1L,S,CAT,0,N,20.0,0.37867257128255,1.03577025295979,15.0,2.0,0.0,0.0,0.0
15437,5_10L,P,CAT,0,Y,21.0,1.98856189139179,1.92285212322407,18.0,1.0,14.0,0.0,0.0
15438,5_10L,S,CAT,0,N,30.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15439,1_5L,B,CAT,0,N,37.0,132.0,1.03577025295979,0.0,1.0,0.0,0.0,0.0
15440,1_5L,S,CAT,0,N,23.0,0.54294699170186,1.23289955746296,7.0,1.0,0.0,0.0,0.0
15441,5_10L,P,CAT,0,N,32.0,5.24119541569414,132.0,33.0,0.0,195.0,1.0,0.125
15442,1_5L,S,CAT,0,N,27.0,5.83258332920366,132.0,1.0,0.0,19.0,0.0,0.0
15443,1_5L,S,CAT,0,N,28.0,5.17548564752642,132.0,52.0,0.0,0.0,0.0,0.0
15444,5_10L,P,CAT,0,N,34.0,0.411527455366412,0.312962803114826,702.0,200.0,0.0,0.0,0.0
15445,5_10L,P,CAT,0,N,53.0,13.9148848138337,132.0,12.0,0.0,8.0,0.0,0.0
15446,1_5L,S,CAT,0,N,29.0,0.345817687198688,2.6785144571529,631.0,30.0,0.0,0.0,0.0
15447,1_5L,S,Franchisee,0,N,22.0,0.312962803114826,0.345817687198688,3472.0,123.0,0.0,0.0,0.0
15448,<=1L,S,CAT,0,N,37.0,0.411527455366412,0.411527455366412,5.0,1.0,0.0,0.0,0.0
15449,<=1L,S,CAT,0,Y,19.0,0.838640948456619,0.871495832540481,16.0,1.0,0.0,0.0,0.0
15450,<=1L,S,CAT,0,Y,21.0,1.26575444154683,132.0,64.0,0.0,15.0,1.0,0.3333333333333333
15451,<=1L,S,CAT,0,Y,19.0,0.312962803114826,3.6313060955849,162.0,3.0,0.0,0.0,0.0
15452,<=1L,S,CAT,0,N,23.0,0.444382339450274,0.54294699170186,1994.0,543.0,0.0,0.0,0.0
15453,<=1L,S,CAT,0,N,23.0,0.444382339450274,7.86958614240311,493.0,10.0,531.0,5.0,1.0
15454,<=1L,S,CAT,0,Y,31.0,0.312962803114826,0.871495832540481,18.0,1.0,0.0,0.0,0.0
15455,<=1L,S,CAT,0,N,18.0,0.312962803114826,0.312962803114826,116.0,4.0,0.0,0.0,0.0
15456,1_5L,S,CAT,0,N,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15457,5_10L,P,CAT,0,Y,19.0,0.838640948456619,0.838640948456619,3.0,1.0,11.0,0.333333333333333,0.16666666666666666
15458,<=1L,S,CAT,0,Y,19.0,1.16718978929524,2.415675384482,3.0,1.0,0.0,0.0,0.0
15459,5_10L,S,Franchisee,0,N,27.0,0.312962803114826,0.345817687198688,746.0,97.0,0.0,0.0,0.0
15460,5_10L,P,CAT,0,N,20.0,2.38282050039814,132.0,4.0,0.0,0.0,0.0,0.0
15461,<=1L,S,CAT,0,N,24.0,0.510092107617998,0.805786064372757,19.0,1.0,0.0,1.0,1.0
15462,5_10L,P,CAT,0,N,25.0,5.30690518386186,132.0,6.0,0.0,6.0,0.333333333333333,0.25
15463,<=1L,S,CAT,0,N,26.0,0.312962803114826,0.37867257128255,11.0,1.0,0.0,0.0,0.0
15464,<=1L,S,CAT,0,Y,38.0,0.312962803114826,0.312962803114826,580.0,92.0,6.0,2.0,0.5
15465,5_10L,P,CAT,0,Y,18.0,5.43832472019731,1.79143258688862,7.0,1.0,0.0,0.0,0.0
15466,<=1L,F,CAT,0,N,21.0,2.02141677547565,132.0,264.0,0.0,0.0,0.0,0.0
15467,<=1L,S,CAT,0,N,22.0,2.18569119589497,132.0,5.0,0.0,0.0,0.0,0.0
15468,1_5L,S,CAT,0,N,28.0,20.3215872101868,132.0,0.0,0.0,0.0,0.0,0.0
15469,1_5L,B,CAT,0,N,29.0,15.1305155249366,132.0,8.0,0.0,0.0,0.0,0.0
15470,<=1L,S,CAT,0,N,25.0,0.312962803114826,0.772931180288895,100.0,2.0,4.2,2.4,0.35714285714285715
15471,5_10L,S,CAT,0,Y,25.0,0.477237223534136,0.805786064372757,41.0,2.0,13.5,1.75,0.8
15472,<=1L,S,CAT,0,N,20.0,11.943591768802,132.0,0.0,0.0,0.0,0.0,0.0
15473,<=1L,P,CAT,0,N,28.0,0.312962803114826,2.6785144571529,136.0,1.0,38.5,1.0,0.09090909090909091
15474,<=1L,S,CAT,0,Y,24.0,2.05427165955952,132.0,9.0,0.0,0.0,0.0,0.0
15475,5_10L,P,CAT,0,Y,22.0,12.9292382913179,132.0,0.0,0.0,0.0,0.0,0.0
15476,5_10L,S,CAT,1,N,30.0,0.444382339450274,0.37867257128255,39.0,1.0,4.5,2.0,0.2222222222222222
15477,<=1L,S,CAT,0,N,29.0,3.53274144333331,1.75857770280476,4.0,1.0,0.0,0.0,0.0
15478,<=1L,S,CAT,0,Y,20.0,0.345817687198688,0.772931180288895,46.0,5.0,0.0,0.0,0.0
15479,<=1L,Student,CAT,0,Y,21.0,6.12827728595842,132.0,17.0,0.0,18.75,1.42857142857143,0.375
15480,<=1L,S,CAT,0,N,20.0,0.345817687198688,0.641511643953447,24.0,1.0,0.0,0.0,0.3333333333333333
15481,<=1L,S,CAT,0,Y,27.0,0.510092107617998,0.641511643953447,6.0,1.0,0.0,0.0,0.0
15482,1_5L,S,CAT,0,N,22.0,6.52253589496476,132.0,3.0,0.0,0.0,0.0,0.0
15483,<=1L,S,CAT,0,Y,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15484,5_10L,P,CAT,0,Y,23.0,5.01121122710711,132.0,59.0,0.0,11.0,0.0,0.0
15485,5_10L,P,CAT,0,Y,22.0,3.8612902841719294,132.0,134.0,0.0,101.0,0.0,0.0
15486,<=1L,P,CAT,0,N,28.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
15487,5_10L,P,CAT,0,N,20.0,5.274050299778,132.0,4.0,0.0,0.0,0.0,0.0
15488,<=1L,S,CAT,0,Y,19.0,0.312962803114826,2.71136934123676,63.0,1.0,0.0,0.0,0.0
15489,<=1L,S,CAT,0,N,33.0,1.29860932563069,1.79143258688862,2.0,1.0,0.0,0.0,0.0
15490,5_10L,P,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15491,1_5L,O,CAT,0,N,22.0,1.16718978929524,2.44853026856586,33.0,1.0,0.0,0.0,0.0
15492,5_10L,S,CAT,0,N,22.0,0.510092107617998,0.641511643953447,2.0,1.0,0.0,1.0,1.0
15493,5_10L,P,CAT,0,Y,27.0,5.99685774962297,132.0,12.0,0.0,44.5,0.333333333333333,0.25
15494,<=1L,P,CAT,0,N,21.0,4.55124284993304,132.0,7.0,0.0,0.0,0.0,0.0
15495,<=1L,S,CAT,0,N,21.0,1.06862513704365,1.06862513704365,45.0,4.0,0.0,0.0,0.0
15496,5_10L,P,CAT,0,Y,19.0,5.7997284451198,132.0,11.0,0.0,0.0,1.0,0.16666666666666666
15497,<=1L,S,CAT,0,N,28.0,1.49573863013386,132.0,8.0,0.0,0.0,0.0,0.0
15498,<=1L,S,CAT,0,N,23.0,0.345817687198688,2.25140096406269,27.0,1.0,3.0,1.0,1.0
15499,<=1L,S,CAT,0,Y,20.0,0.510092107617998,0.970060484792067,59.0,4.0,9.85714285714286,3.57142857142857,0.8
15500,5_10L,P,CAT,0,Y,22.0,5.04406611119097,132.0,43.0,0.0,0.0,0.0,0.0
15501,5_10L,S,CAT,1,N,22.0,0.707221412121171,1.06862513704365,18.0,1.0,0.0,1.0,1.0
15502,<=1L,Student,CAT,0,Y,23.0,1.7257228187209,1.95570700730793,131.0,3.0,0.0,0.0,0.0
15503,5_10L,P,CAT,0,Y,22.0,5.7997284451198,1.00291536887593,14.0,1.0,1.5,0.0,0.0
15504,5_10L,P,CAT,0,Y,20.0,4.41982331359759,132.0,9.0,0.0,0.0,0.0,0.0
15505,<=1L,S,CAT,0,N,22.0,0.674366528037309,1.10148002112752,36.0,2.0,1.0,1.0,1.0
15506,<=1L,S,CAT,0,N,20.0,0.345817687198688,0.838640948456619,49.0,4.0,9.0,5.0,1.0
15507,<=1L,S,CAT,0,Y,26.0,0.312962803114826,1.26575444154683,22.0,1.0,0.0,0.0,0.0
15508,<=1L,S,CAT,0,Y,22.0,0.312962803114826,0.641511643953447,35.0,1.0,0.0,0.0,0.0
15509,<=1L,S,CAT,0,N,21.0,8.42811917182876,132.0,9.0,0.0,0.0,0.0,0.0
15510,<=1L,S,CAT,0,Y,19.0,0.575801875785722,2.02141677547565,31.0,1.0,3.6666666666666705,1.0,0.75
15511,1_5L,S,CAT,0,N,22.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15512,5_10L,P,CAT,0,Y,20.0,6.58824566313249,0.37867257128255,4.0,1.0,6.0,1.57142857142857,1.0
15513,5_10L,P,CAT,0,N,26.0,6.39111635862931,132.0,7.0,0.0,0.0,0.0,0.0
15514,1_5L,Private Sector,CAT,0,N,31.0,0.312962803114826,0.312962803114826,212.0,48.0,0.0,0.0,0.0
15515,5_10L,P,CAT,0,Y,20.0,4.81408192260393,132.0,25.0,0.0,8.0,0.5,0.2
15516,<=1L,P,CAT,0,N,34.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15517,<=1L,P,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15518,5_10L,P,CAT,0,Y,19.0,6.22684193821,132.0,1.0,0.0,0.0,0.0,0.0
15519,5_10L,P,CAT,0,Y,36.0,0.312962803114826,0.740076296205033,822.0,251.0,74.0,8.0,0.5
15520,5_10L,P,CAT,0,Y,37.0,7.47532753339676,132.0,1.0,0.0,5.0,0.0,0.0
15521,5_10L,P,CAT,0,N,23.0,3.46703167516559,132.0,15.0,0.0,0.0,0.0,0.0
15522,<=1L,S,CAT,0,Y,24.0,0.345817687198688,0.345817687198688,7.0,3.0,0.0,1.0,1.0
15523,5_10L,P,CAT,0,N,28.0,132.0,132.0,0.0,0.0,2.0,0.75,0.375
15524,<=1L,S,CAT,0,Y,21.0,0.871495832540481,1.92285212322407,26.0,1.0,17.0,2.0,0.3333333333333333
15525,<=1L,S,CAT,0,N,28.0,0.477237223534136,2.02141677547565,226.0,4.0,14.0,2.0,0.3333333333333333
15526,<=1L,P,CAT,0,N,24.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15527,<=1L,P,CAT,0,N,20.0,3.8941451682557906,132.0,12.0,0.0,0.0,0.0,0.0
15528,5_10L,S,CAT,0,Y,21.0,0.37867257128255,1.00291536887593,51.0,1.0,67.0,1.0,0.2
15529,<=1L,P,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15530,5_10L,P,CAT,0,Y,21.0,3.99270982050738,4.97835634302324,51.0,6.0,0.0,0.0,0.0
15531,5_10L,S,CAT,0,Y,21.0,0.37867257128255,132.0,40.0,0.0,43.0,2.5,1.0
15532,<=1L,S,CAT,0,Y,20.0,0.37867257128255,1.06862513704365,22.0,1.0,24.0,3.5,1.0
15533,5_10L,P,CAT,0,Y,22.0,2.61280468898517,132.0,57.0,0.0,0.0,0.0,0.0
15534,5_10L,P,CAT,0,Y,21.0,132.0,1.79143258688862,0.0,1.0,0.0,0.0,0.0
15535,5_10L,P,CAT,0,Y,23.0,132.0,132.0,0.0,0.0,5.0,0.0,0.0
15536,<=1L,O,CAT,0,Y,21.0,0.312962803114826,0.54294699170186,857.0,29.0,62.0,4.0,1.0
15537,5_10L,P,CAT,0,N,22.0,7.40961776522904,132.0,2.0,0.0,0.0,0.0,0.0
15538,<=1L,P,CAT,0,N,51.0,1.39717397788227,2.21854607997883,98.0,34.0,0.0,0.0,0.0
15539,5_10L,S,CAT,0,Y,24.0,0.312962803114826,0.312962803114826,237.0,20.0,0.0,0.0,0.3333333333333333
15540,5_10L,P,CAT,0,N,36.0,6.52253589496476,1.69286793463703,12.0,1.0,0.0,0.0,0.0
15541,<=1L,S,CAT,0,Y,19.0,2.02141677547565,2.02141677547565,18.0,2.0,8.0,1.0,0.5
15542,5_10L,P,CAT,0,Y,20.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15543,1_5L,S,CAT,0,N,20.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15544,<=1L,O,CAT,0,N,31.0,132.0,132.0,0.0,0.0,35.0,0.5,0.3333333333333333
15545,5_10L,P,CAT,0,N,27.0,2.11998142772724,4.51838796584917,235.0,17.0,318.0,140.0,0.5
15546,5_10L,P,Banca,0,Y,29.0,0.608656759869584,3.368467022914,166.0,12.0,0.0,0.0,0.0
15547,<=1L,S,CAT,0,Y,21.0,0.707221412121171,1.23289955746296,34.0,1.0,2.0,1.0,0.75
15548,<=1L,S,CAT,0,Y,29.0,1.69286793463703,2.21854607997883,11.0,1.0,0.0,1.0,1.0
15549,<=1L,S,CAT,0,Y,27.0,1.39717397788227,2.02141677547565,31.0,2.0,0.0,0.0,0.0
15550,1_5L,S,CAT,0,N,19.0,3.13848283432697,1.92285212322407,11.0,1.0,134.5,0.0,0.0
15551,<=1L,S,CAT,0,N,49.0,21.4057983849543,132.0,0.0,0.0,0.0,0.0,0.0
15552,<=1L,S,CAT,0,Y,25.0,0.740076296205033,0.871495832540481,3.0,1.0,0.0,0.0,0.0
15553,<=1L,S,CAT,0,N,19.0,0.772931180288895,0.805786064372757,9.0,4.0,0.0,0.0,0.0
15554,5_10L,P,CAT,0,N,37.0,2.6785144571529,2.80993399348834,1043.0,78.0,61.0,13.0,1.0
15555,<=1L,S,CAT,0,N,24.0,0.312962803114826,1.75857770280476,78.0,2.0,5.0,2.33333333333333,0.6
15556,5_10L,P,CAT,0,N,34.0,0.312962803114826,0.312962803114826,4405.0,1005.0,1252.0,4040.0,1.0
15557,5_10L,S,CAT,0,N,29.0,0.411527455366412,1.06862513704365,27.0,1.0,0.0,0.0,0.0
15558,1_5L,S,CAT,0,N,25.0,0.411527455366412,4.68266238626848,223.0,76.0,0.0,0.0,0.0
15559,5_10L,P,CAT,0,Y,18.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15560,1_5L,B,CAT,0,N,35.0,0.312962803114826,1.69286793463703,1786.0,7.0,0.0,0.0,1.0
15561,<=1L,S,CAT,0,N,22.0,0.838640948456619,1.06862513704365,13.0,1.0,0.0,0.0,0.0
15562,<=1L,S,CAT,0,N,36.0,2.25140096406269,3.95985493642352,232.0,76.0,84.0,0.0,0.0
15563,1_5L,P,CAT,0,Y,32.0,1.43002886196614,4.48553308176531,265.0,202.0,57.0,0.0,0.0
15564,<=1L,S,CAT,0,N,34.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
15565,5_10L,P,CAT,0,N,24.0,0.345817687198688,2.25140096406269,823.0,329.0,0.0,0.0,0.0
